"","Recorder","Rep","plant.id","microsite","flowering","magnet.species","phyto.species","video.date","video.length","flower.fov","visitor.descript","visitor.rtu.original","highest.rtu","flies.on","visitor.behaviour","other.description","start.time","end.time","total.time","flowers.visits","unique.fl.visited","X","X.1","id.check","uniID","pos.total.time","dec.total.time","prop.fl.visited","prop.un.fl.visited"
"441","Jenna","LS3","286","shrub","pre","larrea","malacothrix","4.16.2017","0:58:50",7,"","bombylid?","bombyliid","Y","touchdown","","0:39:15","0:39:40","0:00:25",1,1,"","","4.16.2017 286 LS3 shrub pre","LS34.16.2017",2019-03-04 00:00:25,0.00694444444444444,0.142857142857143,0.142857142857143
"442","Jenna","LS4","182","shrub","pre","larrea","malacothrix","4.16.2017","0:52:19",7,"","syrphid","syrphid","Y","","","0:17:13","0:19:50","0:02:37",2,2,"","","4.16.2017 182 LS4 shrub pre","LS44.16.2017",2019-03-04 00:02:37,0.0436111111111111,0.285714285714286,0.285714285714286
"443","Jenna","LS5","185","shrub","pre","larrea","malacothrix","4.16.2017","1:02:09",12,"","syrphid","syrphid","Y","","","0:27:50","0:27:55","0:00:05",1,1,"","","4.16.2017 185 LS5 shrub pre","LS54.16.2017",2019-03-04 00:00:05,0.00138888888888889,0.0833333333333333,0.0833333333333333
"444","Jenna","LS6","291","shrub","pre","larrea","malacothrix","4.16.2017","1:06:43",5,"","small black fly?","small black fly?","Y","disappears from sight","","0:39:46","0:43:38","0:03:52",1,1,"","","4.16.2017 291 LS6 shrub pre","LS64.16.2017",2019-03-04 00:03:52,0.0644444444444444,0.2,0.2
"445","Jenna","LS6","291","shrub","pre","larrea","malacothrix","4.16.2017","1:06:43",5,"","syrphid","syrphid","Y","","","0:41:06","0:41:38","0:00:32",1,1,"","","4.16.2017 291 LS6 shrub pre","LS64.16.2017",2019-03-04 00:00:32,0.00888888888888889,0.2,0.2
"446","Jenna","LS6","291","shrub","pre","larrea","malacothrix","4.16.2017","1:06:43",5,"","small black flie","small black","Y","flies onto","","0:49:06","1:03:02","0:13:56",1,1,"","","4.16.2017 291 LS6 shrub pre","LS64.16.2017",2019-03-04 00:13:56,0.232222222222222,0.2,0.2
"447","Jenna","LO1","270","open","pre","larrea","malacothrix","4.18.2017","1:18:13",6,"","tiny black","beetle?","Y","disappears into flower","","0:08:20","0:13:31","0:05:11",1,1,"","","4.18.2017 270 LO1 open pre","LO14.18.2017",2019-03-04 00:05:11,0.0863888888888889,0.166666666666667,0.166666666666667
"448","Jenna","LO1","270","open","pre","larrea","malacothrix","4.18.2017","1:18:13",6,"","syrphid","syrphid","Y","","","1:06:38","1:10:14","0:03:36",1,1,"","","4.18.2017 270 LO1 open pre","LO14.18.2017",2019-03-04 00:03:36,0.06,0.166666666666667,0.166666666666667
"449","Jenna","LO2","271","open","pre","larrea","malacothrix","4.18.2017","1:28:13",12,"","tiny black","tiny black","Y","","","0:29:20","0:29:26","0:00:06",1,1,"","","4.18.2017 271 LO2 open pre","LO24.18.2017",2019-03-04 00:00:06,0.00166666666666667,0.0833333333333333,0.0833333333333333
"450","Jenna","LO3","283","open","pre","larrea","malacothrix","4.18.2017","1:04:58",9,"","tiny black","tiny black","Y","disappears into flower","","0:22:59","0:27:55","0:04:56",1,1,"","","4.18.2017 283 LO3 open pre","LO34.18.2017",2019-03-04 00:04:56,0.0822222222222222,0.111111111111111,0.111111111111111
"451","Jenna","LO5","297","open","pre","larrea","malacothrix","4.18.2017","1:14:35",11,"","bombylid?","bombyliid","Y","","","0:01:43","0:01:44","0:00:01",1,1,"","","4.18.2017 297 LO5 open pre","LO54.18.2017",2019-03-04 00:00:01,0.000277777777777778,0.0909090909090909,0.0909090909090909
"452","Jenna","LS1","270","shrub","pre","larrea","malacothrix","4.18.2017","1:36:20",8,"","fly?","fly?","Y","out part of petal","","0:06:09","0:06:48","0:00:39",1,1,"","","4.18.2017 270 LS1 shrub pre","LS14.18.2017",2019-03-04 00:00:39,0.0108333333333333,0.125,0.125
"453","Jenna","LS1","270","shrub","pre","larrea","malacothrix","4.18.2017","1:36:20",8,"","leafhopper flying???","bombyliid","Y","","","0:06:49","0:07:56","0:01:07",1,1,"","","4.18.2017 270 LS1 shrub pre","LS14.18.2017",2019-03-04 00:01:07,0.0186111111111111,0.125,0.125
"454","Jenna","LS1","270","shrub","pre","larrea","malacothrix","4.18.2017","1:36:20",8,"","fly","bombyliid","Y","touchdown","","0:08:15","0:08:16","0:00:01",1,1,"","","4.18.2017 270 LS1 shrub pre","LS14.18.2017",2019-03-04 00:00:01,0.000277777777777778,0.125,0.125
"455","Jenna","LS1","270","shrub","pre","larrea","malacothrix","4.18.2017","1:36:20",8,"","fly","bombyliid","Y","","","0:08:53","0:10:17","0:01:24",1,1,"","","4.18.2017 270 LS1 shrub pre","LS14.18.2017",2019-03-04 00:01:24,0.0233333333333333,0.125,0.125
"456","Jenna","LS1","270","shrub","pre","larrea","malacothrix","4.18.2017","1:36:20",8,"","fly","bombyliid","Y","","","0:10:29","0:11:23","0:00:54",1,1,"","","4.18.2017 270 LS1 shrub pre","LS14.18.2017",2019-03-04 00:00:54,0.015,0.125,0.125
"457","Jenna","LS1","270","shrub","pre","larrea","malacothrix","4.18.2017","1:36:20",8,"","v small fly","v small fly","Y","","","0:12:43","0:13:02","0:00:19",1,1,"","","4.18.2017 270 LS1 shrub pre","LS14.18.2017",2019-03-04 00:00:19,0.00527777777777778,0.125,0.125
"458","Jenna","LS2","271","shrub","pre","larrea","malacothrix","4.18.2017","1:40:29",11,"","tiny black","tiny black","Y","disappears into flower","","0:16:45","0:33:02","0:16:17",1,1,"","","4.18.2017 271 LS2 shrub pre","LS24.18.2017",2019-03-04 00:16:17,0.271388888888889,0.0909090909090909,0.0909090909090909
"459","Jenna","LS3","283","shrub","pre","larrea","malacothrix","4.18.2017","0:41:49",8,"","bombylid","bombylid","Y","touchdown","","0:13:47","0:13:48","0:00:01",1,1,"","","4.18.2017 283 LS3 shrub pre","LS34.18.2017",2019-03-04 00:00:01,0.000277777777777778,0.125,0.125
"460","Jenna","LO1","114","open","pre","larrea","malacothrix","4.19.2017","1:35:48",12,"","snakefly?","snakefly","Y","hunting thrips","","0:00:00","1:35:48","1:35:48",1,1,"","","4.19.2017 114 LO1 open pre","LO14.19.2017",2019-03-04 01:35:48,1.59666666666667,0.0833333333333333,0.0833333333333333
"461","Jenna","LO1","114","open","pre","larrea","malacothrix","4.19.2017","1:35:48",12,"","black fly?","black fly?","Y","flys on, disappears behind","","0:01:51","0:05:56","0:04:05",1,1,"","","4.19.2017 114 LO1 open pre","LO14.19.2017",2019-03-04 00:04:05,0.0680555555555555,0.0833333333333333,0.0833333333333333
"462","Jenna","LO1","114","open","pre","larrea","malacothrix","4.19.2017","1:35:48",12,"","small black","black fly?","Y","","","0:07:22","0:24:43","0:17:21",1,1,"","","4.19.2017 114 LO1 open pre","LO14.19.2017",2019-03-04 00:17:21,0.289166666666667,0.0833333333333333,0.0833333333333333
"463","Jenna","LO1","114","open","pre","larrea","malacothrix","4.19.2017","1:35:48",12,"","small black","small black","Y","lands, crawling around","","0:18:52","0:21:16","0:02:24",1,1,"","","4.19.2017 114 LO1 open pre","LO14.19.2017",2019-03-04 00:02:24,0.04,0.0833333333333333,0.0833333333333333
"464","Jenna","LO1","114","open","pre","larrea","malacothrix","4.19.2017","1:35:48",12,"","syrphid","syrphid","Y","","","0:22:05","0:22:29","0:00:24",2,2,"","","4.19.2017 114 LO1 open pre","LO14.19.2017",2019-03-04 00:00:24,0.00666666666666667,0.166666666666667,0.166666666666667
"465","Jenna","LO1","114","open","pre","larrea","malacothrix","4.19.2017","1:35:48",12,"","large muscid fly","sarcophigidae","Y","outer part of flower (both)","","0:56:21","0:56:27","0:00:06",2,2,"","","4.19.2017 114 LO1 open pre","LO14.19.2017",2019-03-04 00:00:06,0.00166666666666667,0.166666666666667,0.166666666666667
"466","Jenna","LO1","114","open","pre","larrea","malacothrix","4.19.2017","1:35:48",12,"","small fly?","bombyliid?","Y","","","1:12:01","1:26:36","0:14:35",1,1,"0:06:03","","4.19.2017 114 LO1 open pre","LO14.19.2017",2019-03-04 00:14:35,0.243055555555556,0.0833333333333333,0.0833333333333333
"467","Jenna","LO2","274","open","pre","larrea","malacothrix","4.19.2017","1:14:08",13,"","tiny black","tiny black","Y","","","0:00:02","0:11:25","0:11:23",1,1,"","","4.19.2017 274 LO2 open pre","LO24.19.2017",2019-03-04 00:11:23,0.189722222222222,0.0769230769230769,0.0769230769230769
"468","Jenna","LO3","281","open","pre","larrea","malacothrix","4.19.2017","1:02:41",4,"","fly?","fly?","Y","","","0:06:19","0:19:30","0:13:11",1,1,"","","4.19.2017 281 LO3 open pre","LO34.19.2017",2019-03-04 00:13:11,0.219722222222222,0.25,0.25
"469","Jenna","LO4","198","open","pre","larrea","malacothrix","4.19.2017","0:52:42",12,"","syrphid","syrphid","Y","","","0:11:20","0:22:25","0:11:05",1,1,"","","4.19.2017 198 LO4 open pre","LO44.19.2017",2019-03-04 00:11:05,0.184722222222222,0.0833333333333333,0.0833333333333333
"470","Jenna","LO5","181","open","pre","larrea","malacothrix","4.19.2017","1:15:02",11,"","syrphid","syrphid","Y","","","0:01:29","0:03:42","0:02:13",1,1,"","","4.19.2017 181 LO5 open pre","LO54.19.2017",2019-03-04 00:02:13,0.0369444444444444,0.0909090909090909,0.0909090909090909
"471","Jenna","LO5","181","open","pre","larrea","malacothrix","4.19.2017","1:15:02",11,"","bombylid","bombylid","Y","touchdown or hover","","0:22:54","0:22:55","0:00:01",1,1,"","","4.19.2017 181 LO5 open pre","LO54.19.2017",2019-03-04 00:00:01,0.000277777777777778,0.0909090909090909,0.0909090909090909
"472","Jenna","LO5","181","open","pre","larrea","malacothrix","4.19.2017","1:15:02",11,"","syrphid","syrphid","Y","","","1:03:55","1:06:54","0:02:59",1,1,"","","4.19.2017 181 LO5 open pre","LO54.19.2017",2019-03-04 00:02:59,0.0497222222222222,0.0909090909090909,0.0909090909090909
"473","Jenna","LS1","114","shrub","pre","larrea","malacothrix","4.19.2017","1:20:17",12,"","small fly?","small fly?","Y","looks like it came from larrea","","0:21:50","1:10:34","0:48:44",1,1,"","","4.19.2017 114 LS1 shrub pre","LS14.19.2017",2019-03-04 00:48:44,0.812222222222222,0.0833333333333333,0.0833333333333333
"474","Jenna","LS1","114","shrub","pre","larrea","malacothrix","4.19.2017","1:20:17",12,"","small fly?","small fly?","Y","disappears into flower, can tell which insect leaves at which time between this and one below","","0:42:15","1:20:17","0:38:02",1,1,"","","4.19.2017 114 LS1 shrub pre","LS14.19.2017",2019-03-04 00:38:02,0.633888888888889,0.0833333333333333,0.0833333333333333
"475","Jenna","LS1","114","shrub","pre","larrea","malacothrix","4.19.2017","1:20:17",12,"","small fly?","small fly?","Y","crawled from behind flower","","0:50:58","1:20:17","0:29:19",1,1,"1:06:00","","4.19.2017 114 LS1 shrub pre","LS14.19.2017",2019-03-04 00:29:19,0.488611111111111,0.0833333333333333,0.0833333333333333
"476","Jenna","LS2","274","shrub","pre","larrea","malacothrix","4.19.2017","1:34:05",12,"","tiny black","tiny black","Y","flies on, disappears into flower","","0:00:10","0:16:25","0:16:15",1,1,"","","4.19.2017 274 LS2 shrub pre","LS24.19.2017",2019-03-04 00:16:15,0.270833333333333,0.0833333333333333,0.0833333333333333
"477","Jenna","LS2","274","shrub","pre","larrea","malacothrix","4.19.2017","1:34:05",12,"","syrphid","syrphid","Y","","","0:06:02","0:06:03","0:00:01",1,1,"","","4.19.2017 274 LS2 shrub pre","LS24.19.2017",2019-03-04 00:00:01,0.000277777777777778,0.0833333333333333,0.0833333333333333
"478","Jenna","LS2","274","shrub","pre","larrea","malacothrix","4.19.2017","1:34:05",12,"","tiny black","tiny black","Y","flies on, crawls behind flower","","0:41:44","0:50:48","0:09:04",1,1,"","","4.19.2017 274 LS2 shrub pre","LS24.19.2017",2019-03-04 00:09:04,0.151111111111111,0.0833333333333333,0.0833333333333333
"479","Jenna","LS2","274","shrub","pre","larrea","malacothrix","4.19.2017","1:34:05",12,"","tiny black","tiny black","Y","flies on","","0:59:55","1:00:35","0:00:40",1,1,"","","4.19.2017 274 LS2 shrub pre","LS24.19.2017",2019-03-04 00:00:40,0.0111111111111111,0.0833333333333333,0.0833333333333333
"480","Jenna","LS2","274","shrub","pre","larrea","malacothrix","4.19.2017","1:34:05",12,"","tiny black","tiny black","Y","flies on","","1:18:26","1:19:04","0:00:38",1,1,"","","4.19.2017 274 LS2 shrub pre","LS24.19.2017",2019-03-04 00:00:38,0.0105555555555556,0.0833333333333333,0.0833333333333333
"481","Jenna","LS4","198","shrub","pre","larrea","malacothrix","4.19.2017","0:57:07",9,"","small black","small black","Y","flies on","","0:46:50","0:48:31","0:01:41",1,1,"","","4.19.2017 198 LS4 shrub pre","LS44.19.2017",2019-03-04 00:01:41,0.0280555555555556,0.111111111111111,0.111111111111111
"482","Jenna","LS5","181","shrub","pre","larrea","malacothrix","4.19.2017","1:01:25",12,"","tiny black","tiny black","Y","flies on","","0:20:53","0:47:51","0:26:58",1,1,"","","4.19.2017 181 LS5 shrub pre","LS54.19.2017",2019-03-04 00:26:58,0.449444444444444,0.0833333333333333,0.0833333333333333
"483","Jenna","LS5","181","shrub","pre","larrea","malacothrix","4.19.2017","1:01:25",12,"","tiny black","tiny black","Y","flies on","","0:08:31","0:29:37","0:21:06",1,1,"","","4.19.2017 181 LS5 shrub pre","LS54.19.2017",2019-03-04 00:21:06,0.351666666666667,0.0833333333333333,0.0833333333333333
"484","Jenna","LS5","181","shrub","pre","larrea","malacothrix","4.19.2017","1:01:25",12,"","tiny black","tiny black","Y","flies on","","0:30:52","0:44:49","0:13:57",1,1,"","","4.19.2017 181 LS5 shrub pre","LS54.19.2017",2019-03-04 00:13:57,0.2325,0.0833333333333333,0.0833333333333333
"485","Jenna","LS6","183","shrub","pre","larrea","malacothrix","4.19.2017","1:07:39",8,"","fly?","fly?","Y","disappears from sight","","0:26:53","0:31:33","0:04:40",1,1,"","","4.19.2017 183 LS6 shrub pre","LS64.19.2017",2019-03-04 00:04:40,0.0777777777777778,0.125,0.125
"486","Jenna","LS6","183","shrub","pre","larrea","malacothrix","4.19.2017","1:07:39",8,"","tiny black","tiny black","Y","","","1:07:04","1:07:39","0:00:35",1,1,"","","4.19.2017 183 LS6 shrub pre","LS64.19.2017",2019-03-04 00:00:35,0.00972222222222222,0.125,0.125
"487","Brian","LO3","301","open","pre","Larrea","malacothrix","4.20.2017","1:02:54",8,"","small bee","bombyliid - fuzy","Y","","","0:09:12","0:09:26","0:00:14",1,1,"","","4.20.2017 301 LO3 open pre","LO34.20.2017",2019-03-04 00:00:14,0.00388888888888889,0.125,0.125
"488","Brian","LO3","301","open","pre","Larrea","malacothrix","4.20.2017","1:02:54",8,"","small bee","bombyliid - fuzy","Y","Visit 1 fl. Followed by hover inspect","","0:22:20","0:22:35","0:00:15",1,1,"","","4.20.2017 301 LO3 open pre","LO34.20.2017",2019-03-04 00:00:15,0.00416666666666667,0.125,0.125
"489","Jenna","LO5","302","open","pre","larrea","malacothrix","4.20.2017","1:15:10",4,"","syrphid","syrphid","Y","","","0:31:47","0:35:21","0:03:34",1,1,"","","4.20.2017 302 LO5 open pre","LO54.20.2017",2019-03-04 00:03:34,0.0594444444444444,0.25,0.25
"490","Jenna","LO6","303","open","pre","larrea","malacothrix","4.20.2017","1:09:43",12,"","small beefly?","bomblyiid","Y","","","0:11:14","0:11:21","0:00:07",1,1,"","","4.20.2017 303 LO6 open pre","LO64.20.2017",2019-03-04 00:00:07,0.00194444444444444,0.0833333333333333,0.0833333333333333
"491","Jenna","LO6","303","open","pre","larrea","malacothrix","4.20.2017","1:09:43",12,"","tiny black?","tiny black?","Y","flies on, can't tell apart from first entry at end","mating or fighting with first entry","0:13:07","0:25:37","0:12:30",1,1,"","","4.20.2017 303 LO6 open pre","LO64.20.2017",2019-03-04 00:12:30,0.208333333333333,0.0833333333333333,0.0833333333333333
"492","Jenna","LS2","261","shrub","pre","larrea","malacothrix","4.20.2017","1:42:25",12,"","fly","bee?","Y","","","0:41:22","0:44:50","0:03:28",1,1,"","","4.20.2017 261 LS2 shrub pre","LS24.20.2017",2019-03-04 00:03:28,0.0577777777777778,0.0833333333333333,0.0833333333333333
"493","Jenna","LS2","261","shrub","pre","larrea","malacothrix","4.20.2017","1:42:25",12,"","bombylid","bombylid","Y","","","1:31:06","1:31:36","0:00:30",1,1,"","","4.20.2017 261 LS2 shrub pre","LS24.20.2017",2019-03-04 00:00:30,0.00833333333333333,0.0833333333333333,0.0833333333333333
"494","Jenna","LS2","261","shrub","pre","larrea","malacothrix","4.20.2017","1:42:25",12,"","bombylid","bombylid","Y","","","1:32:21","1:32:39","0:00:18",1,1,"","","4.20.2017 261 LS2 shrub pre","LS24.20.2017",2019-03-04 00:00:18,0.005,0.0833333333333333,0.0833333333333333
"495","Jenna","LS2","261","shrub","pre","larrea","malacothrix","4.20.2017","1:42:25",12,"","bombylid","bombylid","Y","likely same as above","","1:33:13","1:33:38","0:00:25",1,1,"","","4.20.2017 261 LS2 shrub pre","LS24.20.2017",2019-03-04 00:00:25,0.00694444444444444,0.0833333333333333,0.0833333333333333
"496","Jenna","LS2","261","shrub","pre","larrea","malacothrix","4.20.2017","1:42:25",12,"","bombylid","bombylid","Y","likely same as above","","1:34:24","1:34:59","0:00:35",1,1,"","","4.20.2017 261 LS2 shrub pre","LS24.20.2017",2019-03-04 00:00:35,0.00972222222222222,0.0833333333333333,0.0833333333333333
"497","Jenna","LS2","261","shrub","pre","larrea","malacothrix","4.20.2017","1:42:25",12,"","bombylid","bombylid","Y","likely same as above","touchdown","1:35:43","1:35:44","0:00:01",1,1,"1:06:00","","4.20.2017 261 LS2 shrub pre","LS24.20.2017",2019-03-04 00:00:01,0.000277777777777778,0.0833333333333333,0.0833333333333333
"498","Jenna","LS2","261","shrub","pre","larrea","malacothrix","4.20.2017","1:42:25",12,"","bombylid","bombylid","Y","likely same as above","","1:36:03","1:37:16","0:01:13",1,1,"","","4.20.2017 261 LS2 shrub pre","LS24.20.2017",2019-03-04 00:01:13,0.0202777777777778,0.0833333333333333,0.0833333333333333
"499","Jenna","LS2","261","shrub","pre","larrea","malacothrix","4.20.2017","1:42:25",12,"","bombylid","bombylid","Y","likely same as above","","1:38:18","1:38:23","0:00:05",1,1,"","","4.20.2017 261 LS2 shrub pre","LS24.20.2017",2019-03-04 00:00:05,0.00138888888888889,0.0833333333333333,0.0833333333333333
"500","Jenna","LS2","261","shrub","pre","larrea","malacothrix","4.20.2017","1:42:25",12,"","bombylid","bombylid","Y","likely same as above","","1:39:15","1:39:19","0:00:04",1,1,"","","4.20.2017 261 LS2 shrub pre","LS24.20.2017",2019-03-04 00:00:04,0.00111111111111111,0.0833333333333333,0.0833333333333333
"501","Jenna","LS2","261","shrub","pre","larrea","malacothrix","4.20.2017","1:42:25",12,"","bombylid","bombylid","Y","likely same as above","","1:39:41","1:39:57","0:00:16",1,1,"","","4.20.2017 261 LS2 shrub pre","LS24.20.2017",2019-03-04 00:00:16,0.00444444444444444,0.0833333333333333,0.0833333333333333
"502","Jenna","LS2","261","shrub","pre","larrea","malacothrix","4.20.2017","1:42:25",12,"","bombylid","bombylid","Y","likely same as above","","1:40:32","1:40:38","0:00:06",1,1,"","","4.20.2017 261 LS2 shrub pre","LS24.20.2017",2019-03-04 00:00:06,0.00166666666666667,0.0833333333333333,0.0833333333333333
"503","Jenna","LS2","261","shrub","pre","larrea","malacothrix","4.20.2017","1:42:25",12,"","bombylid","bombylid","Y","likely same as above","","1:41:29","1:41:32","0:00:03",1,1,"","","4.20.2017 261 LS2 shrub pre","LS24.20.2017",2019-03-04 00:00:03,0.000833333333333333,0.0833333333333333,0.0833333333333333
"504","Jenna","LS4","285","shrub","pre","larrea","malacothrix","4.20.2017","0:50:02",6,"","fly?","fly?","Y","","","0:03:13","0:19:11","0:15:58",1,1,"","","4.20.2017 285 LS4 shrub pre","LS44.20.2017",2019-03-04 00:15:58,0.266111111111111,0.166666666666667,0.166666666666667
"505","Jenna","LS5","302","shrub","pre","larrea","malacothrix","4.20.2017","1:01:57",6,"","tiny black","tiny black","Y","flies on","","0:19:05","0:19:12","0:00:07",1,1,"","","4.20.2017 302 LS5 shrub pre","LS54.20.2017",2019-03-04 00:00:07,0.00194444444444444,0.166666666666667,0.166666666666667
"506","Jenna","LS5","302","shrub","pre","larrea","malacothrix","4.20.2017","1:01:57",6,"","fly","fly","Y","","","0:23:09","0:27:36","0:04:27",1,1,"","","4.20.2017 302 LS5 shrub pre","LS54.20.2017",2019-03-04 00:04:27,0.0741666666666667,0.166666666666667,0.166666666666667
"507","Jenna","LS5","302","shrub","pre","larrea","malacothrix","4.20.2017","1:01:57",6,"","fly","fly","Y","","","0:50:07","0:50:11","0:00:04",1,1,"","","4.20.2017 302 LS5 shrub pre","LS54.20.2017",2019-03-04 00:00:04,0.00111111111111111,0.166666666666667,0.166666666666667
"508","Jenna","LS6","303","shrub","pre","larrea","malacothrix","4.20.2017","1:09:35",13,"","bombylid","bombylid","Y","touchdown","","0:30:56","0:30:57","0:00:01",1,1,"","","4.20.2017 303 LS6 shrub pre","LS64.20.2017",2019-03-04 00:00:01,0.000277777777777778,0.0769230769230769,0.0769230769230769
