"","Recorder","Rep","plant.id","microsite","flowering","magnet.species","phyto.species","video.date","video.length","flower.fov","visitor.species","visitor.descript","visitor.rtu","visitor.behaviour","other.description","start.time","end.time","total.time","flowers.visits","unique.fl.visited","X","X.1","X.2","X.3","X.4","X.5","uniID","pos.total.time","dec.total.time","prop.fl.visited","prop.un.fl.visited"
"92","Jenna","LO2","193","open","pre","larrea","malacothrix","4.10.2017","1:30:48",9,"","","syrphid","","","0:32:23","0:39:12","0:06:49",3,2,NA,NA,NA,NA,NA,NA,"LO24.10.2017",2018-03-12 00:06:49,0.113611111111111,0.333333333333333,0.222222222222222
"93","Jenna","LO2","193","open","pre","larrea","malacothrix","4.10.2017","1:30:48",9,"","","syrphid","","","0:32:33","0:32:35","0:00:02",1,1,NA,NA,NA,NA,NA,NA,"LO24.10.2017",2018-03-12 00:00:02,0.000555555555555556,0.111111111111111,0.111111111111111
"94","Jenna","LO2","193","open","pre","larrea","malacothrix","4.10.2017","1:30:48",9,"","","syrphid","","","0:32:39","0:34:12","0:01:33",1,1,NA,NA,NA,NA,NA,NA,"LO24.10.2017",2018-03-12 00:01:33,0.0258333333333333,0.111111111111111,0.111111111111111
"95","Jenna","LO2","193","open","pre","larrea","malacothrix","4.10.2017","1:30:48",9,"","","syrphid?","","","0:34:28","0:35:40","0:01:12",2,2,NA,NA,NA,NA,NA,NA,"LO24.10.2017",2018-03-12 00:01:12,0.02,0.222222222222222,0.222222222222222
"96","Jenna","LO2","193","open","pre","larrea","malacothrix","4.10.2017","1:30:48",9,"","","syrphid?","","","0:35:57","0:40:31","0:04:34",2,2,NA,NA,NA,NA,NA,NA,"LO24.10.2017",2018-03-12 00:04:34,0.0761111111111111,0.222222222222222,0.222222222222222
"97","Jenna","LO2","193","open","pre","larrea","malacothrix","4.10.2017","1:30:48",9,"","","syrphid","","","0:38:57","0:40:06","0:01:09",1,1,NA,NA,NA,NA,NA,NA,"LO24.10.2017",2018-03-12 00:01:09,0.0191666666666667,0.111111111111111,0.111111111111111
"98","Jenna","LO2","193","open","pre","larrea","malacothrix","4.10.2017","1:30:48",9,"","","syrphid","","","0:39:23","0:45:24","0:06:01",1,1,NA,NA,NA,NA,NA,NA,"LO24.10.2017",2018-03-12 00:06:01,0.100277777777778,0.111111111111111,0.111111111111111
"99","Jenna","LO2","193","open","pre","larrea","malacothrix","4.10.2017","1:30:48",9,"","","syrphid","","","0:40:09","0:41:03","0:00:54",1,1,NA,NA,NA,NA,NA,NA,"LO24.10.2017",2018-03-12 00:00:54,0.015,0.111111111111111,0.111111111111111
"100","Jenna","LO2","193","open","pre","larrea","malacothrix","4.10.2017","1:30:48",9,"","","syrphid","","","0:47:41","0:47:51","0:00:10",1,0,NA,NA,NA,NA,NA,NA,"LO24.10.2017",2018-03-12 00:00:10,0.00277777777777778,0.111111111111111,0
"101","Jenna","LO2","193","open","pre","larrea","malacothrix","4.10.2017","1:30:48",9,"","","syrphid","","","0:50:40","0:55:41","0:05:01",3,2,NA,NA,NA,NA,NA,NA,"LO24.10.2017",2018-03-12 00:05:01,0.0836111111111111,0.333333333333333,0.222222222222222
"102","Jenna","LO2","193","open","pre","larrea","malacothrix","4.10.2017","1:30:48",9,"","","syrphid","","","1:16:30","1:18:30","0:02:00",1,1,NA,NA,NA,NA,NA,NA,"LO24.10.2017",2018-03-12 00:02:00,0.0333333333333333,0.111111111111111,0.111111111111111
"103","Jenna","LO2","193","open","pre","larrea","malacothrix","4.10.2017","1:30:48",9,"","","syrphid","","","1:16:47","1:18:31","0:01:44",2,2,NA,NA,NA,NA,NA,NA,"LO24.10.2017",2018-03-12 00:01:44,0.0288888888888889,0.222222222222222,0.222222222222222
"104","Jenna","LO2","193","open","pre","larrea","malacothrix","4.10.2017","1:30:48",9,"","","syrphid","","","1:18:41","1:19:27","0:00:46",1,1,NA,NA,NA,NA,NA,NA,"LO24.10.2017",2018-03-12 00:00:46,0.0127777777777778,0.111111111111111,0.111111111111111
"105","Jenna","LO2","193","open","pre","larrea","malacothrix","4.10.2017","1:30:48",9,"","","syrphid","","","1:20:04","1:28:54","0:08:50",1,1,NA,NA,NA,NA,NA,NA,"LO24.10.2017",2018-03-12 00:08:50,0.147222222222222,0.111111111111111,0.111111111111111
"106","Jenna","LO2","193","open","pre","larrea","malacothrix","4.10.2017","1:30:48",9,"","","syrphid","on outer part of wilty flower","","1:22:58","1:30:57","0:07:59",1,1,NA,NA,NA,NA,NA,NA,"LO24.10.2017",2018-03-12 00:07:59,0.133055555555556,0.111111111111111,0.111111111111111
"107","Jenna","LO2","193","open","pre","larrea","malacothrix","4.10.2017","1:30:48",9,"","","syrphid","","","1:30:02","1:30:48","0:00:46",1,1,NA,NA,NA,NA,NA,NA,"LO24.10.2017",2018-03-12 00:00:46,0.0127777777777778,0.111111111111111,0.111111111111111
"108","Jenna","LS2","193","shrub","pre","larrea","malacothrix","4.10.2017","1:40:22",9,"","","syrphid","","","0:09:55","0:10:27","0:00:32",1,1,NA,NA,NA,NA,NA,NA,"LS24.10.2017",2018-03-12 00:00:32,0.00888888888888889,0.111111111111111,0.111111111111111
"109","Jenna","LS2","193","shrub","pre","larrea","malacothrix","4.10.2017","1:40:22",9,"","","syrphid","","","0:13:50","0:15:44","0:01:54",1,1,NA,NA,NA,NA,NA,NA,"LS24.10.2017",2018-03-12 00:01:54,0.0316666666666667,0.111111111111111,0.111111111111111
"110","Jenna","LS2","193","shrub","pre","larrea","malacothrix","4.10.2017","1:40:22",9,"","","syrphid","","","0:15:46","0:15:47","0:00:01",1,1,NA,NA,NA,NA,NA,NA,"LS24.10.2017",2018-03-12 00:00:01,0.000277777777777778,0.111111111111111,0.111111111111111
"111","Jenna","LS2","193","shrub","pre","larrea","malacothrix","4.10.2017","1:40:22",9,"","","syrphid","","","0:16:47","0:17:32","0:00:45",1,1,NA,NA,NA,NA,NA,NA,"LS24.10.2017",2018-03-12 00:00:45,0.0125,0.111111111111111,0.111111111111111
"112","Jenna","LS2","193","shrub","pre","larrea","malacothrix","4.10.2017","1:40:22",9,"","","syrphid?","","","0:22:34","0:25:07","0:02:33",1,1,NA,NA,NA,NA,NA,NA,"LS24.10.2017",2018-03-12 00:02:33,0.0425,0.111111111111111,0.111111111111111
"113","Jenna","LS2","193","shrub","pre","larrea","malacothrix","4.10.2017","1:40:22",9,"","","syrphid","disappears from sight","","0:52:29","0:53:25","0:00:56",1,1,NA,NA,NA,NA,NA,NA,"LS24.10.2017",2018-03-12 00:00:56,0.0155555555555556,0.111111111111111,0.111111111111111
"114","Jenna","LS2","193","shrub","pre","larrea","malacothrix","4.10.2017","1:40:22",9,"","","syrphid","","","1:08:29","1:10:29","0:02:00",2,2,NA,NA,NA,NA,NA,NA,"LS24.10.2017",2018-03-12 00:02:00,0.0333333333333333,0.222222222222222,0.222222222222222
"115","Jenna","LS2","193","shrub","pre","larrea","malacothrix","4.10.2017","1:40:22",9,"","","syrphid","","","1:12:20","1:13:23","0:01:03",1,1,NA,NA,NA,NA,NA,NA,"LS24.10.2017",2018-03-12 00:01:03,0.0175,0.111111111111111,0.111111111111111
"116","Jenna","LS1","276","shrub","bloom","larrea","malacothrix","4.21.2017","1:33:05",13,"","","syrphid?","","","0:19:17","0:19:30","0:00:13",1,1,NA,NA,NA,NA,NA,NA,"LS14.21.2017",2018-03-12 00:00:13,0.00361111111111111,0.0769230769230769,0.0769230769230769
"117","Jenna","LO1","289","open","bloom","larrea","malacothrix","4.22.2017","1:18:11",9,"","","beetle?","","","0:04:27","0:07:27","0:03:00",3,3,NA,NA,NA,NA,NA,NA,"LO14.22.2017",2018-03-12 00:03:00,0.05,0.333333333333333,0.333333333333333
"118","Jenna","LO1","289","open","bloom","larrea","malacothrix","4.22.2017","1:18:11",9,"","","beetle?","","","0:07:50","0:08:02","0:00:12",1,1,NA,NA,NA,NA,NA,NA,"LO14.22.2017",2018-03-12 00:00:12,0.00333333333333333,0.111111111111111,0.111111111111111
"119","Jenna","LO1","289","open","bloom","larrea","malacothrix","4.22.2017","1:18:11",9,"","","fly?/beetle? Very small","","","0:42:51","0:44:16","0:01:25",2,2,NA,NA,NA,NA,NA,NA,"LO14.22.2017",2018-03-12 00:01:25,0.0236111111111111,0.222222222222222,0.222222222222222
"120","Jenna","LO1","289","open","bloom","larrea","malacothrix","4.22.2017","1:18:11",9,"","","fly?/beetle? Very small","didn't see it land or fly away… noted when I was able to see it and last time I saw to not overestimate visit","","0:49:08","0:55:55","0:06:47",1,1,NA,NA,NA,NA,NA,NA,"LO14.22.2017",2018-03-12 00:06:47,0.113055555555556,0.111111111111111,0.111111111111111
"121","Jenna","LO1","289","open","bloom","larrea","malacothrix","4.22.2017","1:18:11",9,"","","fly?beetle?","","","1:16:07","1:18:11","0:02:04",1,1,NA,NA,NA,NA,NA,NA,"LO14.22.2017",2018-03-12 00:02:04,0.0344444444444444,0.111111111111111,0.111111111111111
"122","Jenna","LS1","289","shrub","bloom","larrea","malacothrix","4.22.2017","1:11:42",9,"","","fly?beetle?","crawled on and off","","0:50:57","0:51:17","0:00:20",1,1,NA,NA,NA,NA,NA,NA,"LS14.22.2017",2018-03-12 00:00:20,0.00555555555555556,0.111111111111111,0.111111111111111
"123","Jenna","LS1","289","shrub","bloom","larrea","malacothrix","4.22.2017","1:11:42",9,"","","fly?beetle?","crawled on, spent most time on edges of flower","","0:51:35","0:52:18","0:00:43",1,1,NA,NA,NA,NA,NA,NA,"LS14.22.2017",2018-03-12 00:00:43,0.0119444444444444,0.111111111111111,0.111111111111111
"124","Jenna","LO3","187","open","pre","larrea","malacothrix","4.10.2017","0:52:39",12,"","","syrphid","","","0:02:58","??","#VALUE!",1,1,NA,NA,NA,NA,NA,NA,"LO34.10.2017",NA,NA,0.0833333333333333,0.0833333333333333
"125","Jenna","LO3","187","open","pre","larrea","malacothrix","4.10.2017","0:52:39",12,"","","syrphid","","","0:03:27","0:03:48","0:00:21",3,3,NA,NA,NA,NA,NA,NA,"LO34.10.2017",2018-03-12 00:00:21,0.00583333333333333,0.25,0.25
"126","Jenna","LO3","187","open","pre","larrea","malacothrix","4.10.2017","0:52:39",12,"","","syrphid","","","0:02:47","0:07:52","0:05:05",1,1,NA,NA,NA,NA,NA,NA,"LO34.10.2017",2018-03-12 00:05:05,0.0847222222222222,0.0833333333333333,0.0833333333333333
"127","Jenna","LO3","187","open","pre","larrea","malacothrix","4.10.2017","0:52:39",12,"","","fly?bee?","","","0:04:03","0:04:26","0:00:23",1,1,NA,NA,NA,NA,NA,NA,"LO34.10.2017",2018-03-12 00:00:23,0.00638888888888889,0.0833333333333333,0.0833333333333333
"128","Jenna","LO3","187","open","pre","larrea","malacothrix","4.10.2017","0:52:39",12,"","","syrphid?","","","0:05:12","0:07:14","0:02:02",1,1,NA,NA,NA,NA,NA,NA,"LO34.10.2017",2018-03-12 00:02:02,0.0338888888888889,0.0833333333333333,0.0833333333333333
"129","Jenna","LO3","187","open","pre","larrea","malacothrix","4.10.2017","0:52:39",12,"","","syrphid?","","","0:06:30","0:07:51","0:01:21",1,1,NA,NA,NA,NA,NA,NA,"LO34.10.2017",2018-03-12 00:01:21,0.0225,0.0833333333333333,0.0833333333333333
"130","Jenna","LO3","187","open","pre","larrea","malacothrix","4.10.2017","0:52:39",12,"","","syrphid?","","","0:06:34","0:07:46","0:01:12",1,1,NA,NA,NA,NA,NA,NA,"LO34.10.2017",2018-03-12 00:01:12,0.02,0.0833333333333333,0.0833333333333333
"131","Jenna","LO3","187","open","pre","larrea","malacothrix","4.10.2017","0:52:39",12,"","","syrphid","","","0:09:40","0:09:41","0:00:01",1,1,NA,NA,NA,NA,NA,NA,"LO34.10.2017",2018-03-12 00:00:01,0.000277777777777778,0.0833333333333333,0.0833333333333333
"132","Jenna","LO3","187","open","pre","larrea","malacothrix","4.10.2017","0:52:39",12,"","","syrphid","","","0:10:02","0:10:50","0:00:48",2,2,NA,NA,NA,NA,NA,NA,"LO34.10.2017",2018-03-12 00:00:48,0.0133333333333333,0.166666666666667,0.166666666666667
"133","Jenna","LO3","187","open","pre","larrea","malacothrix","4.10.2017","0:52:39",12,"","","syrphid","","","0:14:39","0:15:41","0:01:02",2,2,NA,NA,NA,NA,NA,NA,"LO34.10.2017",2018-03-12 00:01:02,0.0172222222222222,0.166666666666667,0.166666666666667
"134","Jenna","LO3","187","open","pre","larrea","malacothrix","4.10.2017","0:52:39",12,"","","fly?beetle?","don't see it fly away, disappears into flower","","0:50:53","0:52:39","0:01:46",1,1,NA,NA,NA,NA,NA,NA,"LO34.10.2017",2018-03-12 00:01:46,0.0294444444444444,0.0833333333333333,0.0833333333333333
"135","Jenna","LS3","187","shrub","pre","larrea","malacothrix","4.10.2017","0:43:00",NA,"","","syrphid","","","0:11:01","0:13:53","0:02:52",1,1,NA,NA,NA,NA,NA,NA,"LS34.10.2017",2018-03-12 00:02:52,0.0477777777777778,NA,NA
"136","Jenna","LS3","187","shrub","pre","larrea","malacothrix","4.10.2017","0:43:00",NA,"","","syrphid","","","0:11:33","0:11:35","0:00:02",1,1,NA,NA,NA,NA,NA,NA,"LS34.10.2017",2018-03-12 00:00:02,0.000555555555555556,NA,NA
"137","Jenna","LS3","187","shrub","pre","larrea","malacothrix","4.10.2017","0:43:00",NA,"","","syrphid","","","0:22:03","0:22:19","0:00:16",1,1,NA,NA,NA,NA,NA,NA,"LS34.10.2017",2018-03-12 00:00:16,0.00444444444444444,NA,NA
"138","Jenna","LS3","187","shrub","pre","larrea","malacothrix","4.10.2017","0:43:00",NA,"","","syrphid?","","","0:26:34","0:27:18","0:00:44",1,1,NA,NA,NA,NA,NA,NA,"LS34.10.2017",2018-03-12 00:00:44,0.0122222222222222,NA,NA
"139","Jenna","LS3","187","shrub","pre","larrea","malacothrix","4.10.2017","0:43:00",NA,"","","syrphid","outside of flower","","0:32:24","0:32:25","0:00:01",1,1,NA,NA,NA,NA,NA,NA,"LS34.10.2017",2018-03-12 00:00:01,0.000277777777777778,NA,NA
"140","Jenna","LO1","276","open","bloom","larrea","malacothrix","4.21.2017","1:38:40",13,"","","syrphid","","","0:22:16","0:23:39","0:01:23",1,1,NA,NA,NA,NA,NA,NA,"LO14.21.2017",2018-03-12 00:01:23,0.0230555555555556,0.0769230769230769,0.0769230769230769
"141","Jenna","LO1","276","open","bloom","larrea","malacothrix","4.21.2017","1:38:40",NA,"","","syrphid","","","0:25:17","0:25:18","0:00:01",1,1,NA,NA,NA,NA,NA,NA,"LO14.21.2017",2018-03-12 00:00:01,0.000277777777777778,NA,NA
"142","Jenna","LO1","276","open","bloom","larrea","malacothrix","4.21.2017","1:38:40",NA,"","","syrhid?","outer portion of inside of flower","","0:25:28","0:25:29","0:00:01",1,1,NA,NA,NA,NA,NA,NA,"LO14.21.2017",2018-03-12 00:00:01,0.000277777777777778,NA,NA
"143","Jenna","LO1","276","open","bloom","larrea","malacothrix","4.21.2017","1:38:40",NA,"","","syrphid?","","","0:25:55","0:30:05","0:04:10",1,1,NA,NA,NA,NA,NA,NA,"LO14.21.2017",2018-03-12 00:04:10,0.0694444444444444,NA,NA
"144","Jenna","LO1","276","open","bloom","larrea","malacothrix","4.21.2017","1:38:40",NA,"","","syrphid?","","","0:30:25","0:30:52","0:00:27",1,1,NA,NA,NA,NA,NA,NA,"LO14.21.2017",2018-03-12 00:00:27,0.0075,NA,NA
"145","Jenna","LO1","276","open","bloom","larrea","malacothrix","4.21.2017","1:38:40",NA,"","","syrphid?","disappears from sight","","0:31:22","0:33:22","0:02:00",4,3,NA,NA,NA,NA,NA,NA,"LO14.21.2017",2018-03-12 00:02:00,0.0333333333333333,NA,NA
"146","Jenna","LO1","276","open","bloom","larrea","malacothrix","4.21.2017","1:38:40",NA,"","","syrphid","","","0:49:33","0:49:40","0:00:07",1,1,NA,NA,NA,NA,NA,NA,"LO14.21.2017",2018-03-12 00:00:07,0.00194444444444444,NA,NA
"147","Jenna","LO1","276","open","bloom","larrea","malacothrix","4.21.2017","1:38:40",NA,"","","small fly?","","","1:23:29","1:23:42","0:00:13",1,1,NA,NA,NA,NA,NA,NA,"LO14.21.2017",2018-03-12 00:00:13,0.00361111111111111,NA,NA
"148","Jenna","LS2","275","shrub","bloom","larrea","malacothrix","4.21.2017","1:38:11",NA,"","","small fly","outside of flower","crawls on and off","0:10:36","0:10:44","0:00:08",1,1,NA,NA,NA,NA,NA,NA,"LS24.21.2017",2018-03-12 00:00:08,0.00222222222222222,NA,NA
"149","Jenna","LS2","275","shrub","bloom","larrea","malacothrix","4.21.2017","1:38:11",NA,"","","small fly","ouside of flower","crawls on and off","0:11:23","0:11:34","0:00:11",1,1,NA,NA,NA,NA,NA,NA,"LS24.21.2017",2018-03-12 00:00:11,0.00305555555555556,NA,NA
"150","Jenna","LS2","275","shrub","bloom","larrea","malacothrix","4.21.2017","1:38:11",NA,"","","small fly?","","","0:13:22","0:13:34","0:00:12",1,1,NA,NA,NA,NA,NA,NA,"LS24.21.2017",2018-03-12 00:00:12,0.00333333333333333,NA,NA
"151","Jenna","LS2","275","shrub","bloom","larrea","malacothrix","4.21.2017","1:38:11",NA,"","","small fly?","outside of flower","","0:21:07","0:21:19","0:00:12",1,1,NA,NA,NA,NA,NA,NA,"LS24.21.2017",2018-03-12 00:00:12,0.00333333333333333,NA,NA
"152","Jenna","LS2","275","shrub","bloom","larrea","malacothrix","4.21.2017","1:38:11",NA,"","","small fly?","","","0:21:23","0:21:35","0:00:12",1,1,NA,NA,NA,NA,NA,NA,"LS24.21.2017",2018-03-12 00:00:12,0.00333333333333333,NA,NA
"153","Jenna","LS2","275","shrub","bloom","larrea","malacothrix","4.21.2017","1:38:11",NA,"","","small fly?","crawling around","","0:23:24","0:23:26","0:00:02",1,1,NA,NA,NA,NA,NA,NA,"LS24.21.2017",2018-03-12 00:00:02,0.000555555555555556,NA,NA
"154","Jenna","LS2","275","shrub","bloom","larrea","malacothrix","4.21.2017","1:38:11",NA,"","","small fly?","","","0:25:37","0:26:45","0:01:08",1,1,NA,NA,NA,NA,NA,NA,"LS24.21.2017",2018-03-12 00:01:08,0.0188888888888889,NA,NA
"155","Jenna","LS2","275","shrub","bloom","larrea","malacothrix","4.21.2017","1:38:11",NA,"","","small fly?","outside of flower, was on stem before","crawls into flower out of sight","0:27:41","0:27:49","0:00:08",1,1,NA,NA,NA,NA,NA,NA,"LS24.21.2017",2018-03-12 00:00:08,0.00222222222222222,NA,NA
"156","Jenna","LS2","275","shrub","bloom","larrea","malacothrix","4.21.2017","1:38:11",NA,"","","small fly?","ouside of flower","crawls into flower out of sight","0:30:08","0:30:16","0:00:08",1,1,NA,NA,NA,NA,NA,NA,"LS24.21.2017",2018-03-12 00:00:08,0.00222222222222222,NA,NA
"157","Jenna","LO4","288","open","pre","larrea","malacothrix","4.10.2017","0:39:39",NA,"","","small fly?","disappears into flower","","0:00:00","0:00:07","0:00:07",1,1,NA,NA,NA,NA,NA,NA,"LO44.10.2017",2018-03-12 00:00:07,0.00194444444444444,NA,NA
"158","Jenna","LO4","288","open","pre","larrea","malacothrix","4.10.2017","0:39:39",NA,"","","syphid","","","0:16:25","0:17:33","0:01:08",1,1,NA,NA,NA,NA,NA,NA,"LO44.10.2017",2018-03-12 00:01:08,0.0188888888888889,NA,NA
"159","Jenna","LO4","288","open","pre","larrea","malacothrix","4.10.2017","0:39:39",NA,"","","syrphid","maybe same visit as above","","0:17:47","0:18:58","0:01:11",1,1,NA,NA,NA,NA,NA,NA,"LO44.10.2017",2018-03-12 00:01:11,0.0197222222222222,NA,NA
"160","Jenna","LO4","288","open","pre","larrea","malacothrix","4.10.2017","0:39:39",NA,"","","syrphid","","","0:19:48","0:19:56","0:00:08",1,1,NA,NA,NA,NA,NA,NA,"LO44.10.2017",2018-03-12 00:00:08,0.00222222222222222,NA,NA
"161","Jenna","LO4","288","open","pre","larrea","malacothrix","4.10.2017","0:39:39",NA,"","","fly?beetle?","","","0:21:05","0:25:00","0:03:55",1,1,NA,NA,NA,NA,NA,NA,"LO44.10.2017",2018-03-12 00:03:55,0.0652777777777778,NA,NA
"162","Jenna","LO4","288","open","pre","larrea","malacothrix","4.10.2017","0:39:39",NA,"","","syrphid","","","0:27:33","0:28:09","0:00:36",1,1,NA,NA,NA,NA,NA,NA,"LO44.10.2017",2018-03-12 00:00:36,0.01,NA,NA
"163","Jenna","LO4","288","open","pre","larrea","malacothrix","4.10.2017","0:39:39",NA,"","","tiny","","","0:30:18","0:39:39","0:09:21",1,1,NA,NA,NA,NA,NA,NA,"LO44.10.2017",2018-03-12 00:09:21,0.155833333333333,NA,NA
"164","Jenna","LO4","288","open","pre","larrea","malacothrix","4.10.2017","0:39:39",NA,"","","syrphid","","","0:32:09","0:32:40","0:00:31",1,1,NA,NA,NA,NA,NA,NA,"LO44.10.2017",2018-03-12 00:00:31,0.00861111111111111,NA,NA
"165","Jenna","LO4","288","open","pre","larrea","malacothrix","4.10.2017","0:39:39",NA,"","","syrphid","touchdown","","0:33:01","0:33:02","0:00:01",1,1,NA,NA,NA,NA,NA,NA,"LO44.10.2017",2018-03-12 00:00:01,0.000277777777777778,NA,NA
"166","Jenna","LO4","288","open","pre","larrea","malacothrix","4.10.2017","0:39:39",NA,"","","syrphid","","","0:34:57","0:36:43","0:01:46",1,1,NA,NA,NA,NA,NA,NA,"LO44.10.2017",2018-03-12 00:01:46,0.0294444444444444,NA,NA
"167","Jenna","LO4","288","open","pre","larrea","malacothrix","4.10.2017","0:39:39",NA,"","","?","","","0:38:10","0:39:39","0:01:29",1,1,NA,NA,NA,NA,NA,NA,"LO44.10.2017",2018-03-12 00:01:29,0.0247222222222222,NA,NA
"168","Jenna","LS4","288","shrub","pre","larrea","malacothrix","4.10.2017","0:45:38",NA,"","","syrphid?","","","0:00:39","0:01:43","0:01:04",1,1,NA,NA,NA,NA,NA,NA,"LS44.10.2017",2018-03-12 00:01:04,0.0177777777777778,NA,NA
"169","Jenna","LS4","288","shrub","pre","larrea","malacothrix","4.10.2017","0:45:38",NA,"","","syrphid","","","0:09:07","0:11:37","0:02:30",1,1,NA,NA,NA,NA,NA,NA,"LS44.10.2017",2018-03-12 00:02:30,0.0416666666666667,NA,NA
"170","Jenna","LS4","288","shrub","pre","larrea","malacothrix","4.10.2017","0:45:38",NA,"","","syrphid","","","0:18:55","0:19:39","0:00:44",1,1,NA,NA,NA,NA,NA,NA,"LS44.10.2017",2018-03-12 00:00:44,0.0122222222222222,NA,NA
"171","Jenna","LS4","288","shrub","pre","larrea","malacothrix","4.10.2017","0:45:38",NA,"","","syrphid","","","0:22:09","0:22:49","0:00:40",1,1,NA,NA,NA,NA,NA,NA,"LS44.10.2017",2018-03-12 00:00:40,0.0111111111111111,NA,NA
"172","Jenna","LO2","275","open","bloom","larrea","malacothrix","4.21.2017","1:30:36",NA,"","","small","disappears from sight","","0:00:00","0:01:22","0:01:22",1,1,NA,NA,NA,NA,NA,NA,"LO24.21.2017",2018-03-12 00:01:22,0.0227777777777778,NA,NA
"173","Jenna","LO2","275","open","bloom","larrea","malacothrix","4.21.2017","1:30:36",NA,"lineata?","","hawkmoth","","","1:02:44","1:02:50","0:00:06",2,2,NA,NA,NA,NA,NA,NA,"LO24.21.2017",2018-03-12 00:00:06,0.00166666666666667,NA,NA
"174","Jenna","LS5","266","shrub","pre","larrea","malacothrix","4.10.2017","0:47:32",NA,"","","tiny","disappears from sight","","0:00:00","0:14:08","0:14:08",1,1,NA,NA,NA,NA,NA,NA,"LS54.10.2017",2018-03-12 00:14:08,0.235555555555556,NA,NA
"175","Jenna","LS5","266","shrub","pre","larrea","malacothrix","4.10.2017","0:47:32",NA,"","","syrphid","touchdown","","0:40:17","0:40:18","0:00:01",1,1,NA,NA,NA,NA,NA,NA,"LS54.10.2017",2018-03-12 00:00:01,0.000277777777777778,NA,NA
"176","Jenna","LS5","266","shrub","pre","larrea","malacothrix","4.10.2017","0:47:32",NA,"","","syrphid","","","0:44:39","0:45:14","0:00:35",2,2,NA,NA,NA,NA,NA,NA,"LS54.10.2017",2018-03-12 00:00:35,0.00972222222222222,NA,NA
"177","Jenna","LO6","273","open","pre","larrea","malacothrix","4.10.2017","0:58:29",NA,"","","syrphid","","same individual as above","0:02:56","0:04:37","0:01:41",1,1,NA,NA,NA,NA,NA,NA,"LO64.10.2017",2018-03-12 00:01:41,0.0280555555555556,NA,NA
"178","Jenna","LO6","273","open","pre","larrea","malacothrix","4.10.2017","0:58:29",NA,"","","syrphid","","","0:09:20","0:17:16","0:07:56",3,3,NA,NA,NA,NA,NA,NA,"LO64.10.2017",2018-03-12 00:07:56,0.132222222222222,NA,NA
"179","Jenna","LO6","273","open","pre","larrea","malacothrix","4.10.2017","0:58:29",NA,"","","syrphid","","","0:10:11","0:22:17","0:12:06",1,1,NA,NA,NA,NA,NA,NA,"LO64.10.2017",2018-03-12 00:12:06,0.201666666666667,NA,NA
"180","Jenna","LO6","273","open","pre","larrea","malacothrix","4.10.2017","0:58:29",NA,"","","syrphid","","","0:14:07","0:14:37","0:00:30",2,2,NA,NA,NA,NA,NA,NA,"LO64.10.2017",2018-03-12 00:00:30,0.00833333333333333,NA,NA
"181","Jenna","LO6","273","open","pre","larrea","malacothrix","4.10.2017","0:58:29",NA,"","","syrphid?","","","0:26:25","0:26:39","0:00:14",1,1,NA,NA,NA,NA,NA,NA,"LO64.10.2017",2018-03-12 00:00:14,0.00388888888888889,NA,NA
"182","Jenna","LO6","273","open","pre","larrea","malacothrix","4.10.2017","0:58:29",NA,"","","syrphid","","","0:30:48","0:33:49","0:03:01",1,1,NA,NA,NA,NA,NA,NA,"LO64.10.2017",2018-03-12 00:03:01,0.0502777777777778,NA,NA
"183","Jenna","LO6","273","open","pre","larrea","malacothrix","4.10.2017","0:58:29",NA,"","","syrphid","","","0:35:28","0:37:23","0:01:55",1,1,NA,NA,NA,NA,NA,NA,"LO64.10.2017",2018-03-12 00:01:55,0.0319444444444444,NA,NA
"184","Jenna","LO6","273","open","pre","larrea","malacothrix","4.10.2017","0:58:29",NA,"","","syrphid","","","0:42:49","0:45:13","0:02:24",2,2,NA,NA,NA,NA,NA,NA,"LO64.10.2017",2018-03-12 00:02:24,0.04,NA,NA
"185","Jenna","LO6","273","open","pre","larrea","malacothrix","4.10.2017","0:58:29",NA,"","","syrphid","","","0:47:00","0:47:09","0:00:09",1,1,NA,NA,NA,NA,NA,NA,"LO64.10.2017",2018-03-12 00:00:09,0.0025,NA,NA
"186","Jenna","LO6","273","open","pre","larrea","malacothrix","4.10.2017","0:58:29",NA,"","","syrphid","","","0:52:28","0:56:53","0:04:25",1,1,NA,NA,NA,NA,NA,NA,"LO64.10.2017",2018-03-12 00:04:25,0.0736111111111111,NA,NA
"187","Jenna","LO6","273","open","pre","larrea","malacothrix","4.10.2017","0:58:29",NA,"","","syrphid","","","0:58:08","0:58:29","0:00:21",2,2,NA,NA,NA,NA,NA,NA,"LO64.10.2017",2018-03-12 00:00:21,0.00583333333333333,NA,NA
"188","Jenna","LS6","273","shrub","pre","larrea","malacothrix","4.10.2017","1:17:59",NA,"","","syrphid?","","","0:13:58","0:14:01","0:00:03",1,1,NA,NA,NA,NA,NA,NA,"LS64.10.2017",2018-03-12 00:00:03,0.000833333333333333,NA,NA
